unixtime,lat,lon,depth,sci_water_temp
1469409499.2757,48.28823855466032,-64.08788941064996,19.556036379130546,11.9991
1469409501.3029802,48.28823559288799,-64.0878808324881,19.42605508892233,11.993
1469409503.32608,48.28823263722205,-64.08787227201215,19.296341785835725,11.9832
1469409505.3378901,48.288229698050785,-64.08786375930964,19.155864378456005,11.9799
1469409507.37244,48.288226725656784,-64.08785515038433,18.998438661019485,11.9783
1469409509.38538,48.28822378483449,-64.08784663289994,18.842685062905844,11.9784
1469409511.45386,48.28822076287041,-64.08783788040515,18.682633985307387,11.9801
1469409513.46085,48.288217830740784,-64.08782938809728,18.527340773445086,11.9819
1469409515.48312,48.28821487628769,-64.0878208311341,18.370865252941087,11.9849
1469409517.49667,48.28821193457404,-64.08781231106809,18.215064446604284,11.9845
1469409519.5307,48.28820896294008,-64.08780370434407,18.05767898252569,11.9832
1469409521.55472,48.28820600593032,-64.08779513997604,17.901068054300705,11.981
1469409523.56247,48.28820307269024,-64.08778664445198,17.745716030474576,11.9828
1469409525.58194,48.28820012232782,-64.08777809933657,17.589457162324152,11.9829
1469409527.61234,48.28819715599702,-64.08776950797208,17.432352567803047,11.982999999999999
1469409529.63223,48.28819420502086,-64.08776096107911,17.276061194420414,11.9801
1469409531.69598,48.2881911899671,-64.08775222859862,17.116376105074895,11.9751
1469409533.70871,48.28818824945168,-64.08774371200302,16.960638759577357,11.9723
1469409535.74213,48.28818527870872,-64.08773510785959,16.803904641287644,11.9645
1469409537.76276,48.28818232665171,-64.08772655783619,16.677078925278714,11.9698
1469409539.03705,48.2881804649664,-64.0877211658492,16.597097552248727,11.9751
1469409541.18713,48.288177323788155,-64.0877120680752,16.462146845327062,11.9809
1469409543.20999,48.288174368472966,-64.08770350861516,16.335181151889152,11.9677
1469409545.3255901,48.288171277668724,-64.08769455673904,16.202394603164972,11.955
1469409547.35565,48.28816831183464,-64.08768596681314,16.074976998418766,11.9496
1469409549.37372,48.28816536351755,-64.08767742762161,15.948311955667796,11.9483
1469409551.40771,48.28816239194176,-64.08766882106609,15.820647676991793,11.9559
1469409553.4216301,48.28815944968786,-64.08766029943538,15.69424312035439,11.9574
1469409555.44922,48.28815648746236,-64.08765171996103,15.566980547269957,11.9569
1469409557.4791,48.28815352189125,-64.08764313079682,15.439574240680567,11.962
1469409559.51431,48.28815054853345,-64.08763451908007,15.311833403898227,11.9619
1469409561.52734,48.28814760757949,-64.08762600121433,15.185484694573734,11.962
1469409563.5504801,48.28814465185538,-64.0876174405699,15.05850143287608,11.9616
1469409565.57581,48.2881416929316,-64.08760887065831,14.931380707776395,11.9612
1469409567.59842,48.28813873798182,-64.08760031225654,14.804104494609284,11.9588
1469409569.60526,48.288135806071274,-64.08759182058321,14.676813197486794,11.9531
1469409571.6363802,48.28813283868855,-64.08758322617204,14.547981846459074,11.950999999999999
1469409573.64331,48.28812990664635,-64.08757473411738,14.420684832999106,11.9668
1469409575.70633,48.28812689265914,-64.08756600472593,14.289830110220047,11.9849
1469409577.71964,48.28812395129626,-64.08755748567583,14.162128431483364,12.0363
1469409579.74951,48.28812098573977,-64.08754889655397,14.033376368173634,12.0799
1469409580.88034,48.28811933364366,-64.08754411159883,13.961649262624151,12.100999999999999
1469409582.90799,48.28811637133073,-64.08753553187127,13.83303802083454,12.1143
1469409584.9462302,48.28811339354614,-64.08752690733321,13.703755064023394,12.116
1469409587.14755,48.28811017750808,-64.08751759274318,13.564128137460186,12.1213
1469409589.2630901,48.28810708679161,-64.08750864112129,13.429942150963653,12.1288
1469409591.4573698,48.28810388103872,-64.08749935632018,13.290761764117578,12.1311
1469409593.49103,48.288100909945356,-64.08749075116187,13.161769312182017,12.1339
1469409595.50394,48.28809796916659,-64.08748223380358,13.034092994021925,12.1364
1469409597.522,48.288095020864134,-64.08747369465442,12.906090028005895,12.1337
1469409599.5485198,48.28809206020189,-64.08746511970773,12.779374417972017,12.1272
1469409601.59726,48.288089067077294,-64.08745645074055,12.652167205599838,12.1238
1469409603.6161802,48.28808611751845,-64.08744790795252,12.526811528724215,12.1189
1469409605.63025,48.28808317504511,-64.08743938568624,12.4017569850583,12.1191
1469409607.6628098,48.288080205558536,-64.08743078518171,12.275554383983454,12.1194
1469409609.6716301,48.28807727075555,-64.087422285131,12.150825828637812,12.120999999999999
1469409611.73755,48.28807425253139,-64.08741354346809,12.022551889397173,12.1209
1469409613.7555199,48.288071304360244,-64.08740500469926,11.897255189746375,12.1111
1469409614.85553,48.28806969729108,-64.08740035015535,11.828955063124145,12.1032
1469409616.87427,48.2880667479952,-64.087391808129,11.70361056290634,12.0969
1469409618.90839,48.288063776229585,-64.08738320102364,11.577311102398248,12.0846
1469409620.93808,48.28806081093608,-64.08737461266345,11.451286706100635,12.0557
1469409622.99213,48.2880578100537,-64.08736592122746,11.323749789724596,12.0491
1469409625.02521,48.2880548398078,-64.08735731852366,11.197514916975525,12.0525
1469409627.04861,48.28805188370367,-64.0873487567786,11.07188106715016,12.0552
1469409629.06461,48.28804893841068,-64.08734022634577,10.946706688987513,12.058
1469409631.0775099,48.28804599764656,-64.08733170902985,10.824928190935152,12.0607
1469409633.1259801,48.28804300491661,-64.08732304120568,10.701698301245314,12.0654
1469409635.15482,48.28804004086487,-64.08731445644202,10.579649277324805,12.07
1469409637.17035,48.28803709625842,-64.08730592799763,10.458400941007543,12.0865
1469409639.37839,48.28803387040296,-64.08729658497353,10.325571778519537,12.1199
1469409641.39981,48.28803091719163,-64.08728803160689,10.203969123666996,12.1888
1469409643.4397,48.28802793699667,-64.08727940008768,10.081255379586342,12.2283
1469409645.5899,48.28802479564288,-64.08727030180522,9.951905692811689,12.2314
1469409647.6503901,48.288021785352036,-64.08726158311957,9.827952708753536,12.2156
1469409649.66519,48.28801884181215,-64.08725305776423,9.7067482893467,12.2947
1469409651.6987,48.28801587093788,-64.08724445324047,9.584418337756558,12.3218
1469409653.70627,48.28801293796078,-64.0872359584781,9.463648856399534,12.4092
1469409655.7356,48.288009973193255,-64.08722737164125,9.341570358523793,12.4307
1469409657.79761,48.288006960681535,-64.08721864652327,9.21752592632036,12.4453
1469409658.86945,48.28800539476738,-64.08721411117637,9.153047195890132,12.4465
1469409660.8870199,48.28800244718071,-64.08720557410037,9.030121736652237,12.4558
1469409662.90955,48.28799949234796,-64.08719701603756,8.897342970037778,12.464
1469409664.92508,48.28799654774151,-64.08718848759317,8.765023734669134,12.4645
1469409667.0283198,48.2879934749945,-64.08717958801613,8.62694635788651,12.468
1469409669.03238,48.287990547145384,-64.08717110810584,8.495380131431826,12.4781
1469409671.04227,48.28798761077913,-64.08716260352747,8.3634311787936,12.5048
1469409673.0575302,48.28798466656735,-64.0871540762261,8.231129677302182,12.597999999999999
1469409675.0831,48.28798170729279,-64.08714550529861,8.098151314569101,12.6482
1469409677.12109,48.2879787298736,-64.08713688181885,7.964357600439275,12.8391
1469409679.18591,48.28797571325658,-64.08712814481069,7.828802488127748,12.8886
1469409681.19519,48.28797277778134,-64.08711964281294,7.6968935736695245,12.8942
1469409683.22598,48.28796981088069,-64.08711104979797,7.563572522932906,12.9559
1469409685.24857,48.28796685596016,-64.08710249148095,7.430789811978587,13.0222
1469409687.27917,48.28796388933712,-64.08709389927004,7.29748123599938,13.054
1469409689.319,48.287960909229575,-64.08708526800407,7.163566718635277,13.0831
1469409691.3443,48.287957950349686,-64.08707669821959,7.030606089779424,13.1187
1469409693.3636801,48.287955000118934,-64.08706815348553,7.166014145557128,13.1989
1469409695.39639,48.28795203041327,-64.08705955234642,7.458163975738528,13.2375
1469409697.41077,48.287949087487114,-64.08705102876866,7.747679325553736,13.262
1469415189.92764,48.27801439637849,-64.06478203373497,0.6560034376029513,0.0
1469415933.9833698,48.27630235303114,-64.06249298513882,69.41877116421496,0.9517
1469415935.17578,48.27630096233643,-64.06248908246445,69.37073122079974,0.9576
1469415937.20609,48.27629859440821,-64.06248243740234,69.28893387417018,0.9637
1469415939.42593,48.27629600543306,-64.06247517202135,69.19950071688665,0.9483
1469415941.68201,48.27629337419176,-64.06246778802985,69.10860752408473,0.9479
1469415944.1235,48.2762905267085,-64.06245979720356,69.01024450252211,0.9489
1469415945.22543,48.27628924153973,-64.06245619066418,68.96584983077784,0.9489
1469415947.31302,48.276286806806404,-64.06244935812842,68.88174477871682,0.9524
1469415949.56564,48.27628417960036,-64.06244198546102,68.79099097996787,0.9526
1469415951.82037,48.27628154993349,-64.06243460588773,68.70015217313122,0.9586
1469415953.18399,48.276279959558366,-64.06243014285486,68.64521450058275,0.9452
1469415955.2246401,48.27627757957074,-64.06242346395072,68.56300057590178,0.9435
1469415957.43875,48.27627499727833,-64.06241621732336,68.47379826600485,0.9441
1469415959.63193,48.27627243939642,-64.06240903919858,68.38543918831067,0.9484
1469415961.65381,48.27627008130001,-64.06240242172727,68.30398147060367,0.9478
1469415963.68936,48.27626770726047,-64.06239575951511,68.17197378599047,0.9445
1469415965.69577,48.27626536720633,-64.06238919267534,67.84659009144909,0.9447
1469415967.73001,48.276262994694484,-64.06238253475031,67.5166931666074,0.9457
1469415969.7616,48.27626062527333,-64.06237588549861,67.18722600141676,0.9505
1469415971.18018,48.27625897079894,-64.06237124258547,66.95717192905468,0.9515
1469415973.27109,48.276256532193564,-64.06236439918365,66.61808472070271,0.9537
1469415975.3880901,48.2762540631598,-64.0623574703914,66.27476645802282,0.9547
1469415977.4042099,48.276251711780894,-64.06235087177124,65.94780806070968,0.9576
1469415979.4390302,48.276249338592784,-64.06234421194843,65.61781710298708,0.9556
1469415981.46945,48.2762469705361,-64.06233756652581,65.2885396661462,0.9584
1469415983.5000901,48.276244602223045,-64.06233092038372,64.95922658032664,0.9593
1469415985.51904,48.2762422475435,-64.06232431250108,64.63180923141132,0.9533
1469415987.54233,48.27623988780263,-64.0623176904149,64.30368810515294,0.9556
1469415989.57211,48.276237520492536,-64.06231104708745,63.974514483396476,0.9608
1469415991.60196,48.27623515310071,-64.06230440353058,63.645329494178235,0.9693
1469415993.6315598,48.27623278600028,-64.06229776079151,63.316185025708045,0.9634
1469415995.72931,48.276230339417495,-64.06229089500287,63.00010564609622,0.968
1469415997.79837,48.27622792629564,-64.06228412311494,62.704034524670114,0.9762
1469415998.86993,48.276226676546784,-64.06228061597365,62.55070014247644,0.9766
1469416000.8931599,48.276224316875705,-64.06227399408334,62.261187010312824,0.9807
1469416002.92914,48.27622194233454,-64.06226733046347,61.969849435874615,0.9816
1469416004.95514,48.27621957943289,-64.06226069950733,61.67993993947319,0.9815
1469416007.03235,48.276217156805664,-64.06225390094468,61.38270258331599,0.9815
1469416009.04135,48.27621481373119,-64.062247325629,61.095225722102526,0.9843
1469416011.07291,48.276212444344786,-64.06224067647484,60.80452059733214,1.0447
1469416013.27686,48.27620987390212,-64.06223346310112,60.48914744502001,1.0707
1469416015.30621,48.27620750709338,-64.0622268211806,60.19875857919993,1.0762
1469416017.33661,48.276205139060046,-64.06222017582351,59.90821946479117,1.074
1469416019.46802,48.27620265322005,-64.06221319986828,59.60322639521093,1.07
1469416021.6070302,48.27620015851616,-64.06220619903854,59.29714579741509,1.0691
1469416023.78238,48.27619762142906,-64.06219907926977,58.985865110975936,1.0573
1469416024.85782,48.276196367155244,-64.06219555943022,58.83197555274146,1.0551
1469416026.88306,48.27619400514006,-64.06218893096175,58.5228806961869,1.0663
1469416028.91147,48.27619163942775,-64.06218229211807,58.19622006807271,1.1161
1469416030.94724,48.27618926513129,-64.06217562918489,57.8683741302215,1.1377
1469416032.98557,48.27618688784951,-64.06216895787412,57.54011597749757,1.1503
1469416035.04254,48.27618448882778,-64.06216222555501,57.208855943682394,1.1714
1469416037.0592,48.276182136819344,-64.06215562516817,56.884087564596996,1.2311
1469416039.0946,48.27617976295471,-64.06214896344686,56.55630125507082,1.335
1469416041.11761,48.27617740354028,-64.06214234227679,56.230510248291615,1.3895
1469416043.15033,48.276175032801106,-64.06213568932635,55.90315550500702,1.4142
1469416045.4155,48.27617239095829,-64.0621282755841,55.53836642180044,1.4349
1469416047.58041,48.27616986604738,-64.06212118998506,55.18972344499152,1.4655
1469416049.65799,48.27616744298861,-64.06211439021135,54.85514434425576,1.499
1469416051.68826,48.276165075106825,-64.06210774527955,54.52818415388028,1.5624
1469416053.71484,48.27616271152893,-64.06210111242564,54.201818250185134,1.6545
1469416055.74292,48.276160346201436,-64.06209447466192,53.8752107615441,1.7851
1469416056.86392,48.27615903879136,-64.0620908057073,53.694681880035255,1.8699
1469416058.89716,48.27615666744572,-64.06208415105493,53.42282152658046,1.9023
1469416061.0159,48.276154196382635,-64.06207721656786,53.144188643537944,1.9476
1469416063.0322301,48.276151844759035,-64.06207061726101,52.87902355313518,1.9733
1469416065.05597,48.27614948449318,-64.06206399370159,52.61288397620211,2.0676
1469416067.06519,48.276147141161736,-64.06205741766487,52.3486538974731,2.0965
1469416069.09122,48.276144778225344,-64.06205078661121,52.08221319542302,2.1169
1469416071.12555,48.27614240560839,-64.0620441283912,51.81468093050085,2.1468
1469416073.14819,48.27614004662552,-64.06203750843221,51.548686021548846,2.1671
1469416075.17914,48.276137677950686,-64.06203086127489,51.28159826420517,2.1976
1469416077.21341,48.27613530540409,-64.06202420325232,51.014073931879274,2.2137
1469416079.24905,48.276132931259454,-64.0620175407452,50.74636940733684,2.245
1469416081.2691,48.2761305752972,-64.0620109292629,50.4807150983584,2.2958
1469416083.38516,48.27612810735957,-64.0620040035467,50.20243463579853,2.5288
1469416085.5764802,48.27612555164711,-64.06199683151004,49.91425683277506,2.8383
1469416087.61383,48.276123175507905,-64.06199016340564,49.64632740501895,3.056
1469416089.63498,48.276120818262946,-64.06198354832368,49.3849449406623,3.0823
1469416091.6727,48.27611844169246,-64.061976879009,49.1233138032745,3.136
1469416093.76175,48.27611600525626,-64.0619700416945,48.85509218733865,3.1809
1469416095.84338,48.276113577474,-64.06196322866538,48.58782326341172,3.4251
1469416096.95654,48.276112279207524,-64.06195958537026,48.44490011558415,3.5898
1469416099.0311599,48.27610985960092,-64.06195279528428,48.1785312318361,3.6517
1469416101.05319,48.27610750132961,-64.06194617732216,47.918914608567455,3.6793
1469416103.08337,48.27610513355295,-64.06193953268532,47.658251560787754,3.7056
1469416105.11343,48.276102765916136,-64.06193288844098,47.39760391060719,3.8489
1469416107.14026,48.276100402046545,-64.0619262547685,47.13737098542299,4.2268
1469416109.15771,48.276098049116605,-64.06191965179568,46.87834237901701,4.3578
1469416111.18085,48.27609568955062,-64.06191303020034,46.61858322846885,4.3641
1469416113.21255,48.27609332000128,-64.0619063805889,46.35772503219107,4.3762
1469416115.24893,48.276090944993534,-64.06189971565966,46.09626593159686,4.4510000000000005
1469416117.26865,48.27608858941611,-64.06189310525734,45.83694587282225,4.4359
1469416119.3821099,48.27608612451078,-64.06188618805061,45.565590156701575,4.3386
1469416121.39795,48.27608377345889,-64.0618795903481,45.26873307416993,4.3456
1469416123.43381,48.276081399057595,-64.06187292712075,44.96795536404268,4.4347
1469416125.45676,48.27607903971323,-64.06186630614732,44.66908499455347,4.5223
1469416127.4931,48.276076664752175,-64.06185964134916,44.36823637865318,4.5598
1469416129.76187,48.2760740187106,-64.06185221582396,44.033048586481975,4.6266
1469416131.92697,48.27607149357807,-64.061845129603,43.71317696964649,4.665
1469416132.99326,48.276070249975824,-64.06184163971085,43.555643433320846,4.8251
1469416135.02509,48.27606788027466,-64.06183498967337,43.25546111329876,5.0764
1469416137.04956,48.27606551915737,-64.06182836372457,42.956366156025695,5.2164
1469416139.0776699,48.27606315379485,-64.06182172586254,42.65673343499852,5.324
1469416141.10495,48.27606078940056,-64.0618150907176,42.357223363698985,5.3882
1469416143.1331801,48.276058423898185,-64.06180845246307,42.05757292503455,5.3973
1469416145.1514,48.27605607007008,-64.06180184696977,41.7594013278879,5.4673
1469416147.17551,48.27605370937293,-64.06179522220006,41.46035959397453,5.6383
1469416149.20551,48.2760513418062,-64.06178857815237,41.160447652846564,5.7074
1469416151.24173,48.27604896698502,-64.06178191374671,40.89290234440481,5.6816
1469416153.26157,48.276046611267745,-64.06177530295189,40.708290860402776,5.69
1469416155.28705,48.27604424897256,-64.06176867369764,40.5231638829508,5.7538
1469416157.3038,48.276041896859006,-64.06176207301584,40.33883481335149,5.8078
1469416159.3349302,48.27603952797452,-64.06175542527018,40.15319144900894,5.8199
1469416161.35547,48.27603717144084,-64.06174881218432,39.96851598594159,5.8254
1469416163.39096,48.27603479747111,-64.06174215016803,39.7824741034974,5.832000000000001
1469416165.39798,48.27603245670566,-64.06173558133217,39.59903435598068,5.827999999999999
1469416167.43256,48.276030083797295,-64.06172892229439,39.41307565067963,5.9378
1469416169.4541302,48.27602772606238,-64.0617223058375,39.22830604947804,6.0889999999999995
1469416171.4906,48.27602535094951,-64.06171564061329,39.04217458326765,6.0921
1469416173.5202,48.276022983849366,-64.06170899787496,38.85667105327869,6.1234
1469416175.5390599,48.27602062927494,-64.0617023902873,38.6721491312516,6.19
1469416177.56363,48.276018268041135,-64.06169576401153,38.48710533094276,6.3312
1469416179.58826,48.27601590673753,-64.06168913753994,38.302056061034,6.5891
1469416181.61978,48.27601353739785,-64.06168248851688,38.11637702444012,6.8298
1469416183.62784,48.27601119541949,-64.06167591627725,37.89454758090097,6.9702
1469416185.6716,48.2760088118045,-64.06166922719375,37.66048860519732,7.0591
1469416187.6909199,48.276006456693686,-64.06166261810081,37.4292285946006,7.406000000000001
1469416189.7230802,48.27600408660796,-64.06165596698413,37.19649812319685,7.5164
1469416191.74542,48.2760017279749,-64.06164934800678,36.96489224549568,7.62
1469416192.86145,48.27600042636135,-64.06164569531886,36.837080356806304,7.6875
1469416195.13712,48.27599777227229,-64.06163824721021,36.57646218963181,7.7905
1469416197.22791,48.27599533380677,-64.06163140420088,36.3370171672487,7.8636
1469416199.27509,48.275992946203225,-64.06162470392437,36.10256653466132,7.9391
1469416201.28897,48.27599059743702,-64.06161811263615,35.871929532647705,8.0109
1469416203.3241599,48.27598822381708,-64.06161145160151,35.6388520200426,8.0868
1469416205.3466802,48.27598586497436,-64.06160483203581,35.40722555468874,8.1506
1469416207.3829,48.27598349015318,-64.06159816763015,35.174030086301585,8.2056
1469416209.4728699,48.27598105264393,-64.06159132730438,34.93467896436627,8.2456
1469416211.53897,48.27597864297426,-64.06158456510421,34.698061549593646,8.3669
1469416213.56174,48.275976283839846,-64.06157794471993,34.48280412987112,8.6555
1469416215.58936,48.27597391904874,-64.06157130846145,34.31958198579747,8.7924
1469416217.61761,48.27597155352301,-64.06156467014138,34.1563091350172,8.9384
1469416219.64725,48.27596918637615,-64.06155802727197,33.992924391693556,9.0118
1469416221.66629,48.27596683159178,-64.06155141909514,33.830392929774,9.2146
1469416223.69067,48.275964470579595,-64.06154479344133,33.66743161240093,9.3456
1469416225.70526,48.2759621209853,-64.06153819982929,33.50525837935309,9.3878
1469416227.74103,48.27595974668912,-64.0615315368969,33.341380176478395,9.5269
1469416228.86273,48.27595843846263,-64.06152786565121,33.25108402633678,9.8009
1469416230.96786,48.27595598327262,-64.06152097570835,33.081622385547774,9.9041
1469416233.21436,48.27595336320425,-64.06151362307118,32.90078054378101,10.6792
1469416235.3900099,48.275950825767346,-64.06150650232075,32.725642074148716,10.8635
1469416237.4220002,48.27594845587987,-64.06149985176046,32.562068169091376,10.901
1469416239.45465,48.27594608522244,-64.0614931990394,32.398441119874064,10.9068
1469416241.47836,48.275943724991606,-64.0614865755783,32.23553373355536,10.9207
1469416243.51685,48.27594134752297,-64.06147990374315,32.07143656292297,10.9156
1469416245.53821,48.27593899003303,-64.06147328797374,31.870697098900763,10.9536
1469416247.6527698,48.27593652384472,-64.06146636716657,31.635809054547966,10.8522
1469416249.67032,48.27593417079825,-64.0614597638668,31.41169702018025,10.7359
1469416251.70633,48.275931796222046,-64.06145310014861,31.185534421470535,10.5105
1469416253.7269301,48.27592943961858,-64.06144648686687,30.961083605811247,10.4042
1469416255.74875,48.27592708159198,-64.06143986959142,30.73649724585472,10.3649
1469416256.86853,48.275925775604755,-64.06143620462973,30.61211064371438,10.3448
1469416258.9802198,48.27592331276378,-64.06142929321614,30.3775414118372,10.3525
1469416261.0535,48.27592089472018,-64.0614225075164,30.14723883264904,10.3741
1469416263.07809,48.27591853346302,-64.06141588117512,29.922344783430038,10.4011
1469416265.10931,48.27591616447342,-64.06140923313448,29.696714271565927,10.4115
1469416267.147,48.2759137879377,-64.06140256391734,29.470365041230068,10.4247
1469416269.34421,48.275911225355934,-64.06139537260347,29.226296161591566,10.4738
1469416271.36182,48.27590887223939,-64.06138876910704,29.002177453295964,10.4837
1469416273.3770401,48.27590652191046,-64.0613821734334,28.778324245504432,10.4861
1469416275.3938,48.27590416978522,-64.06137557271883,28.554299952101307,10.4922
1469416277.41815,48.27590180880807,-64.06136894716333,28.36829729021682,10.4948
1469416279.45541,48.27589943277398,-64.0613622793539,28.183430089193106,10.509
1469416281.5625,48.275896975298,-64.06135538299594,27.992226306019532,10.5276
1469416283.6563098,48.27589453331022,-64.06134853010224,27.802227582888516,10.5385
1469416285.67108,48.275892183506,-64.06134193590105,27.619401195398297,10.5398
1469416287.70459,48.2758898118456,-64.06133528036538,27.43487428861893,10.542
1469416289.73306,48.27588744606347,-64.06132864132583,27.250804742150144,10.5437
1469416290.8547401,48.27588613786035,-64.0613249701457,27.14902007042143,10.5965
1469416292.8822901,48.275883773150994,-64.06131833411665,26.96503399112759,10.6463
1469416294.9729,48.27588133489542,-64.06131149169649,26.775325650687627,10.7088
1469416297.0699198,48.27587888916378,-64.06130462829644,26.585035636202697,10.8336
1469416299.1033301,48.275876517620155,-64.0612979730885,26.400517816052016,10.8616
1469416301.12515,48.275874159593535,-64.06129135581307,26.21705168663256,10.8698
1469416303.16318,48.2758717826613,-64.06128468548316,26.032114605107274,10.8704
1469416305.1875,48.275869421719186,-64.06127806002598,25.84842163449309,10.8702
1469416307.30405,48.27586695321014,-64.06127113270621,25.656359424526528,10.8661
1469416309.3220801,48.27586459960394,-64.06126452783562,25.43900687572949,10.8668
1469416311.53601,48.275862017521455,-64.0612572817974,25.189701074691268,10.8676
1469416313.55603,48.27585966159425,-64.06125067041343,24.96223106585756,10.8651
1469416315.5946,48.27585728403247,-64.06124399831687,24.732672191442767,10.8575
1469416317.6851802,48.27585484581192,-64.06123715599503,24.49725657867194,10.856
1469416319.74536,48.275852443046595,-64.06123041317039,24.265264247270302,10.8563
1469416321.8085,48.27585003682884,-64.06122366065718,24.03293857368761,10.8636
1469416322.85806,48.27584881273869,-64.06122022552138,23.91474995020164,10.8759
1469416324.8889802,48.2758464440989,-64.0612135784624,23.68605251402954,10.8874
1469416326.9205,48.27584407475921,-64.06120692943935,23.45728750196588,10.8853
1469416328.9482698,48.27584170979323,-64.06120029269005,23.22894477881698,10.8847
1469416331.04349,48.27583926616126,-64.06119343518225,22.993006681172968,10.8801
1469416333.0576801,48.275836917033565,-64.06118684287962,22.766193181388346,10.899000000000001
1469416335.08215,48.27583455591626,-64.06118021693085,22.5382220585236,10.9481
1469416337.11084,48.275832189877214,-64.06117357717025,22.309775729746747,10.9926
1469416339.14978,48.27582981188388,-64.06116690386263,22.086868788794085,11.0116
1469416341.17566,48.27582744912239,-64.06116027329976,21.900892629544888,11.0379
1469416343.19788,48.275825090629176,-64.06115365471493,21.71525243376916,11.0791
1469416345.21686,48.275822735914886,-64.06114704673475,21.529909680573546,11.1391
1469416347.25385,48.275820360195844,-64.06114037980942,21.342913615011586,11.1803
1469416349.28076,48.275817996232824,-64.06113374587476,21.156842882591764,11.2332
1469416351.3169901,48.27581562140026,-64.0611270814371,20.96991659237531,11.2976
1469416353.4419599,48.275813143070785,-64.06112012655852,20.77484392113711,11.375
1469416355.47083,48.27581077682207,-64.06111348620958,20.588593278635727,11.4398
1469416357.49548,48.27580841549484,-64.06110685967164,20.40273001186836,11.4668
1469416359.70822,48.27580583480047,-64.06109961752881,20.199600061061215,11.4968
1469416361.74234,48.27580346242849,-64.06109295999627,20.012867447768336,11.5617
1469416362.86307,48.27580215533345,-64.06108929192575,19.909984226110183,11.6141
1469416365.0051599,48.27579965703725,-64.06108228101498,19.713339946195973,11.6547
1469416367.0601199,48.27579726035989,-64.06107555527481,19.524694223375167,11.6712
1469416369.08093,48.27579490351144,-64.0610689413056,19.33918348844281,11.7048
1469416371.10709,48.27579254042322,-64.06106230982587,19.186710315423984,11.7389
1469416373.13901,48.27579017061722,-64.0610556594942,19.06246040442616,11.7811
1469416375.17816,48.2757877923789,-64.0610489854991,18.93776838337001,11.807
1469416377.20026,48.27578543402585,-64.06104236730755,18.81411895478216,11.838
1469416379.31058,48.27578297278264,-64.06103546037774,18.685074952476157,11.8685
1469416381.33344,48.27578061354311,-64.0610288396985,18.56137904583831,11.8852
1469416383.3714302,48.27577823665786,-64.06102216950046,18.43675796649836,11.901
1469416385.40845,48.27577586090378,-64.06101550247682,18.312196194783045,11.9146
1469416387.4454699,48.27577348514942,-64.06100883545238,18.18763440848868,11.9212
1469416389.50555,48.27577108250089,-64.06100209295548,18.061662549886595,11.9319
1469416391.57596,48.275768667804364,-64.06099531664854,17.935059009681627,11.9303
1469416393.59521,48.27576631277502,-64.06098870778422,17.81158384462311,11.9299
1469416395.6352198,48.275763933533725,-64.0609820309745,17.68683923688995,11.9323
1469416397.6487699,48.27576158515236,-64.06097544076627,17.56371262804824,11.939
1469416399.68735,48.275759207578886,-64.06096876863693,17.43905546552958,11.9325
1469416401.6909802,48.27575687076726,-64.06096221089656,17.310018966076697,11.9242
1469416403.8963,48.27575429872656,-64.0609549930383,17.14440143151375,11.9355
1469416405.9317,48.275751924861915,-64.06094833131696,16.991544749830314,11.9484
1469416407.03519,48.275750637873486,-64.06094471967114,16.908673646227374,11.9531
1469416409.0676901,48.27574826739124,-64.0609380674417,16.756034761187422,11.9438
1469416411.17715,48.275745807151004,-64.06093116332652,16.597616225741707,11.9723
1469416413.2353802,48.27574340665998,-64.06092442688417,16.443045031118928,11.9786
1469416415.32932,48.27574096452066,-64.06091757356518,16.285792040749225,11.9811
1469416417.34589,48.27573861261705,-64.06091097347253,16.134349461606867,11.9836
1469416419.3835099,48.275736236163084,-64.0609043044848,15.981326048392338,11.9823
1469416421.4092698,48.27573387354145,-64.06089767431445,15.829193320316785,11.9877
1469416423.44751,48.2757314963645,-64.06089100329787,15.676123354054484,11.9911
1469416425.4570901,48.27572915261348,-64.06088442608363,15.525205732145809,11.9905
1469416427.5831,48.2757266730711,-64.06087746780125,15.365544301944697,11.9935
1469416429.60217,48.27572431825196,-64.06087085952686,15.213913988684695,11.9888
1469416431.63821,48.275721943640725,-64.06086419571037,15.061009232026924,11.9873
1469416433.67575,48.27571956728018,-64.06085752698482,14.91640358712934,11.9854
1469416435.71112,48.275717193450575,-64.06085086536181,14.778983105490644,11.9841
1469416437.7151198,48.27571485620712,-64.06084430640959,14.643680586505067,11.9847
1469416439.7444801,48.275712489386976,-64.06083766445707,14.506665881103014,11.9664
1469416440.8698099,48.27571117692668,-64.06083398133013,14.430687838255965,11.9549
1469416443.0569198,48.2757086261243,-64.06082682307249,14.283022440275149,11.9488
1469416445.08734,48.27570625806761,-64.06082017764986,14.145936150974162,11.9547
1469416447.17712,48.27570382078025,-64.0608133379468,14.00484211306301,11.9561
1469416449.2764301,48.27570137237807,-64.06080646705249,13.86310464101464,11.9615
1469416451.31729,48.2756989921452,-64.0607997874601,13.725313474863992,11.9691
1469416453.33945,48.27569663372234,-64.06079316907268,13.588784886431565,11.9698
1469416455.37811,48.27569425605546,-64.06078649668116,13.45114226451734,11.9666
1469416457.41473,48.27569188076769,-64.06077983096611,13.313637369573947,11.9653
1469416459.45209,48.27568950461709,-64.06077316282972,13.176082525262794,11.9644
1469416461.47607,48.27568714407149,-64.06076653848528,13.039431051405485,11.9919
